Hotel_Name,Hotel_Address,text,lat,lng,emotion,cluster
The Bloomsbury Hotel,16 22 Great Russell Street Camden London WC1B 3NN United Kingdom, The location is perfect The staff was very kind Room service was fast   The breakfast was the same each day and not too much to select from The vegetable variety was poor mainly bread ,51.5171671,-0.1290534,neutral,0
Durrants Hotel,George Street Westminster Borough London W1H 5BJ United Kingdom, this was our second stay at the hotel we love the hotel general areas and the location   The carpets and the wallpaper in the room is really old and needs a replacement You can not open the windows in the rooms which was a big minus for us Our first stay was in winter and did not notice it We wouldnt have stayed this time round if we knew this The reception staff could be friendlier ,51.5179386,-0.1529794,neutral,0
Sloane Square Hotel,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom, Bed is the best Location Comfy  Too noise at the morning from the house keepers,51.4927325,-0.1573708,neutral,0
Strand Palace Hotel,372 Strand Westminster Borough London WC2R 0JJ United Kingdom, Junto covent garden trafalgar square y musical del rey le n  Mucha gente en el check out,51.5110993,-0.1208673,neutral,-1
H10 Casanova,Gran Via 559 Eixample 08012 Barcelona Spain, Great location facilities and stuff No Negative,41.3842608,2.1609471,anger,1
Kingsway Hall Hotel,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom, Hotel is very convenient perfect location  I needed some hours extension and had to pay quite a substantial extra amount,51.5158643,-0.1200625,neutral,0
Park Plaza Victoria London,239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom, Very good hotel in an excellent position within easy walking distance of many of Londons attractions   Tozi restaurant serves Italian meals in an unusual style as sharing plates which extend the dining time without improving the experience Expencive compared to other local Italian restaurants in the area ,51.4942539,-0.1414756,neutral,0
Holiday Inn London Stratford City,10a Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom, Proximity to the mall nice breakfast with lots of options comfortable bd  The bathroom had just shower curtains there was no glass or bathtubs They just created a side of the wall and made shower curtains for demarcation when you want to take a bath I find that horrible Also no iron or iron board For 235 per night That s horrible ,51.5426054,-0.0072708,neutral,0
Park Avenue Baker Street,173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom, Modern clean No Negative,51.5241452,-0.1609907,anger,0
The Principal London,1 8 Russell Square Camden London WC1B 5BE United Kingdom, The look of the building the staff the location  Size of the bed,51.5226217,-0.1251602,neutral,0
Novotel Barcelona City,Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain, Room was a good size and clean  Bar shut early breakfast service ended too early ,41.4038774,2.1911894,neutral,1
Shaftesbury Hyde Park International,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom, Easy to find and very good location No Negative,51.5123968,-0.186124,anger,0
Blakemore Hyde Park,30 Leinster Gardens Bayswater Westminster Borough London W2 3AN United Kingdom, JOAO FROM THE STAF FOR US HE IS THE BEST PERSON IN THIS REA   IN THE BATHROOM WHEN YOU OPEN THE DOOR IN THE FLOOR AFTER TAKE A SHOWER YOU TOUCH WITH YOUR FOOT A PART WERE THE DOOR STOP ,51.5129736,-0.1837431,neutral,-1
Hotel V Fizeaustraat,Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands, The breakfast was excellent Cozy room Staff very helpful and polite Near the metro station and tram And all that for a nice price  No Negative,52.3451511,4.9252372,neutral,0
Hilton London Canary Wharf,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom, Good location hotel breakfast all fine  I found it very expensive,51.5007324,-0.01655,neutral,0
Am Spiegeln,Johann H rbiger Gasse 30 23 Liesing 1230 Vienna Austria, Very service oriented and friendly staff Basic but clean and well kept room   Quite isolated location but still easy to get around by bus Bus stop just around the corner ,48.1537005,16.2825822,neutral,0
every hotel Piccadilly,39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom, Location and free minibar  limited breakfast,51.5101462,-0.1315061,neutral,0
H tel Cristal Champs Elys es,9 Rue de Washington 8th arr 75008 Paris France, Location and staff hospitality  Room size,48.8726814,2.3020866,neutral,0
Hotel ViennArt am Museumsquartier,Breite Gasse 9 07 Neubau 1070 Vienna Austria, Breakfast was good and complimentary coffee tea etc was nice to have Excellent location   No air conditioning and the room was hot Windows should have curtains because can t open them and close the shutters Should add a ceiling fan ,48.2035677,16.356445,neutral,0
Hotel Dei Cavalieri,Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy,No Positive  Very similar to NYC good central location,45.4608547,9.1886179,joy,0
London City Suites,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom, Location is close 6 min walk to moorgate and Barbican tube stations We walked to most places or took an uber which was fine by us Bed was excellent and comfy Staff was friendly   I tried contacting the hotel through booking com twice to get directions and request early check in but received no answer Maybe my fault for not calling internationally instead of emailing but still thought I should receive an answer ,51.5206309,-0.0915341,neutral,0
Hotel de France Wien,Schottenring 3 01 Innere Stadt 1010 Vienna Austria, The bed was comfortable room was of very good size with good storage lots of space around dining area desk 2 chairs other furniture Very good sized safe Noise limited by thick walls double glazing Nice dining area with good choice of meals Close access to everything No Negative,48.2146623,16.3627994,neutral,0
H10 Port Vell 4 Sup,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain, We like the morning breakfast because we can order from the menu It is fresh The hotel staff and location are excellent  No Negative,41.3815625,2.1838458,neutral,1
The Queens Gate Hotel,31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom, Breakfast  I had a need to telephone the hotel before arrival and the member of staff was unhelpful ,51.4981225,-0.1799693,neutral,0
Aparthotel Atenea Barcelona,Joan G ell 207 211 Les Corts 08028 Barcelona Spain, Good location near Metro and reasonable to walk to all the main attractions  No Negative,41.3862689,2.1291786,neutral,1
Hotel Da Vinci,Via Senigallia 6 20161 Milan Italy, The Staff at the reception was very friendly and helpful They fulfiled my wish to get a room in an upper floor The room was very clean  It s a little bit outside the center but there are 2 stations close to the hotel The elevators are very slow and unreliable,45.5331372,9.1711019,neutral,0
Norfolk Towers Paddington,34 Norfolk Place Paddington Westminster Borough London W2 1QW United Kingdom, Clean and comfortable friendly helpful staff Very good location to all transport links  No Negative,51.5162883,-0.1721078,joy,0
Hotel SB Diagonal Zero Barcelona 4 Sup,Pla a de Llevant s n Sant Mart 08019 Barcelona Spain, The room had dusty  Recepcionist not very helpful,41.4111652,2.2192012,neutral,1
DoubleTree by Hilton Hotel London Tower of London,7 Pepys Street City of London London EC3N 4AF United Kingdom, The room was clean comfortable the breakfast had loads of choice the staff were friendly  Not enough staff on check in took 25 minutes Complained was given a voucher for a free drink wasn t too impressed with that at all,51.5108412,-0.0780581,neutral,0
Austria Trend Hotel Ananas Wien,Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria, Excellent location Just crossing the street from the metro station The room was extremely comfortable and clean Excellent cost benefit ratio We highly recommend it  No Negative,48.1915401,16.3546263,joy,0
Copthorne Tara Hotel London Kensington,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,No Positive  The hotel seems to get most benefits from customer only basic need that provided I want to cancel my breakfast which I buy separately they said already charged can not refund The counter staffs are not very friendly not helpful just try to say excuse in all cases asking for Hotel and facilities are very old looks like 3 star hotel Good point is only the location ,51.499046,-0.1917073,neutral,0
Mercure Paris Terminus Nord,21 rue de Dunkerque 10th arr 75010 Paris France, I only needed a nights accommodation near Gare du Nord Perfect location The reception I received was great The staff were really friendly and helpful as my French is pretty basic Loved that they encouraged me with my French too I liked the external view out the windows The doors opened and it was nice with the breeze in the sheer curtains The bed was vey comfortable I thought the value for money was also excellent  No Negative,48.8794843,2.3556545,neutral,0
Shepherd s Bush Boutique Hotel,11 12 Poplar Mews Shepherd s Bush Hammersmith and Fulham London W12 7JS United Kingdom, I have been searching for days to find a 4 star hotel to stay for a night for 100 or less After been reading reviews here I gave it a try and I have to say it was REALLY GOOD Good location it is right next to the tube station but with NO NOISE from the trains great staff and a very modern room for just 69 for one night I also really enjoyed the TV in the room and the furniture and the style of the room The staff I dealt with was really nice too   I though there would be a wireless speaker or iPod dock in my room but there wasn t one I noticed the absence from my room though I didn t say anything about it Just bear in mind that the room is small which is normal in London and you will find it difficult to store more than 2 fully sized bags Internet It is good however in some rooms the signal may be weak ,51.5054544,-0.2262216,neutral,0
NH Amsterdam Caransa,Rembrandtplein 19 Amsterdam City Center 1017 CT Amsterdam Netherlands, Great location Friendly staff and very comfortable beds  No Negative,52.3664077,4.8969091,joy,0
Pullman Paris Tour Eiffel,18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France, Location excellent room perfect staff helpful breakfast v good near metro and supermarket loved the nespresso in the room   Wifi non existent charged 10 for Internet never advised of charges check in desk a bit haphazard,48.8555664,2.2926243,neutral,0
